"occurrenceID","eventID","scientificName"
"urn:uuid:08d69afa-8b23-47d8-b723-a26b0bf881d7","urn:uuid:23ae40df-200b-4614-9e7e-28ee775d7a49","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:5382dad2-1c37-497b-bbdd-bccccb37433d","urn:uuid:23be3858-67d8-4064-94ce-1b98a8e7ea8d","Esox lucius Linnaeus, 1758"
"urn:uuid:89c8d748-2159-4222-b47f-5a6474b91987","urn:uuid:23be3858-67d8-4064-94ce-1b98a8e7ea8d","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:c2ca1c40-49d7-46a6-ad72-e8575b89ae9f","urn:uuid:23be3858-67d8-4064-94ce-1b98a8e7ea8d","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:c5c11725-23a5-4e2e-a5bb-55d9307012e1","urn:uuid:23be3858-67d8-4064-94ce-1b98a8e7ea8d","Lota lota (Linnaeus, 1758)"
"urn:uuid:4a424488-7a69-4c38-a91c-a1adbe4ce8a5","urn:uuid:23be3858-67d8-4064-94ce-1b98a8e7ea8d","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:461c075b-4830-4592-94f3-b0d90755c4fc","urn:uuid:23be3858-67d8-4064-94ce-1b98a8e7ea8d","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:50ae3c7a-1ce2-403b-b17a-cf54d9998d48","urn:uuid:23be3858-67d8-4064-94ce-1b98a8e7ea8d","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:03f7f386-413c-4fcb-8f95-729a1b72d15b","urn:uuid:23df8b84-452f-404b-a58b-8b034147c7c2","Esox lucius Linnaeus, 1758"
"urn:uuid:3314f8a9-3ce2-49ff-beea-25de4032ca4b","urn:uuid:23df8b84-452f-404b-a58b-8b034147c7c2","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:f3ef7f60-0b12-42dc-9850-766df1018190","urn:uuid:23df8b84-452f-404b-a58b-8b034147c7c2","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:8b880c08-2759-483c-92cb-0ea842ea8401","urn:uuid:23df8b84-452f-404b-a58b-8b034147c7c2","Lota lota (Linnaeus, 1758)"
"urn:uuid:3c17bb02-5e0e-4105-a228-1c0c047f22c2","urn:uuid:23df8b84-452f-404b-a58b-8b034147c7c2","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:b62cad8c-e595-498f-88a9-7b7317726f67","urn:uuid:23df8b84-452f-404b-a58b-8b034147c7c2","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:d3c4a20b-61e2-4a46-9952-1d7dca25cea3","urn:uuid:23df8b84-452f-404b-a58b-8b034147c7c2","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:965eb092-6d7c-4183-ae1b-87fe3820bb33","urn:uuid:23f5a8b5-5992-4d79-8151-6962ce17cf35","Esox lucius Linnaeus, 1758"
"urn:uuid:d071e2ab-5d9b-4c30-88fe-13950eacfd09","urn:uuid:23f5a8b5-5992-4d79-8151-6962ce17cf35","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:d0406909-f95e-4f41-babf-7651b6d2e4c8","urn:uuid:23f5a8b5-5992-4d79-8151-6962ce17cf35","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:e9f2c126-73ac-495d-a9a9-b68291285cb0","urn:uuid:23f5a8b5-5992-4d79-8151-6962ce17cf35","Lota lota (Linnaeus, 1758)"
"urn:uuid:89bce573-dfdf-437a-b9f0-c3123d292c89","urn:uuid:23f5a8b5-5992-4d79-8151-6962ce17cf35","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:12d7f79e-c86e-4bdb-a261-9d06e2d45b74","urn:uuid:23f5a8b5-5992-4d79-8151-6962ce17cf35","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:e5ec8b11-5742-4676-8acf-7f38e85e711f","urn:uuid:23f5a8b5-5992-4d79-8151-6962ce17cf35","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:0e3c01ae-c8a7-43bb-b11f-31eccb620ed5","urn:uuid:24229ec8-5e7c-4350-95fc-90dde8f43542","Esox lucius Linnaeus, 1758"
"urn:uuid:6fa6bdce-fc9e-418e-9d36-bd06e47b92da","urn:uuid:24229ec8-5e7c-4350-95fc-90dde8f43542","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:4c756368-9134-444b-9b39-3586d86027fe","urn:uuid:24229ec8-5e7c-4350-95fc-90dde8f43542","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:350df496-1c90-4d4e-97fa-e25ea126b63f","urn:uuid:24229ec8-5e7c-4350-95fc-90dde8f43542","Lota lota (Linnaeus, 1758)"
"urn:uuid:057daf63-c10a-4aed-858e-b2fb31e2c5fc","urn:uuid:24229ec8-5e7c-4350-95fc-90dde8f43542","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:dddc6140-111a-49c1-b4a2-41b3e1db8f59","urn:uuid:24229ec8-5e7c-4350-95fc-90dde8f43542","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:55575fe2-e7de-4e23-b567-e12c4fb83530","urn:uuid:24229ec8-5e7c-4350-95fc-90dde8f43542","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:4f2b5300-15d1-4134-88fe-4ec84243300d","urn:uuid:246a82c8-ec25-4173-a1d7-c3e0951335f4","Esox lucius Linnaeus, 1758"
"urn:uuid:05f974b6-0923-483a-8b42-276412a53b78","urn:uuid:246a82c8-ec25-4173-a1d7-c3e0951335f4","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:509ad997-a811-439f-af91-23b6538ae569","urn:uuid:246a82c8-ec25-4173-a1d7-c3e0951335f4","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:f6038751-5355-4f82-9ba5-281b0d36844c","urn:uuid:246a82c8-ec25-4173-a1d7-c3e0951335f4","Lota lota (Linnaeus, 1758)"
"urn:uuid:76c87008-5b2e-4950-aa58-c871bb4a154b","urn:uuid:246a82c8-ec25-4173-a1d7-c3e0951335f4","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:0744ac24-f751-4e9c-a7ba-817fd3ded0a2","urn:uuid:246a82c8-ec25-4173-a1d7-c3e0951335f4","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:2ce29dd5-b8a0-48c1-8c49-115e026f8772","urn:uuid:246a82c8-ec25-4173-a1d7-c3e0951335f4","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:51128a22-2a5a-42db-97b8-e9211c6d92f6","urn:uuid:249b22c2-55ca-4d1c-896a-cb49cfe11ee6","Esox lucius Linnaeus, 1758"
"urn:uuid:b22d31b9-14de-461c-989e-23fe059fbbe8","urn:uuid:249b22c2-55ca-4d1c-896a-cb49cfe11ee6","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:5239c5a4-786b-49ba-9028-c6bbd78613ce","urn:uuid:249b22c2-55ca-4d1c-896a-cb49cfe11ee6","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:ad85ec57-2356-431c-ac90-618a11d3c2ea","urn:uuid:249b22c2-55ca-4d1c-896a-cb49cfe11ee6","Lota lota (Linnaeus, 1758)"
"urn:uuid:08a12120-3e18-433d-a746-6c0777f5c1b6","urn:uuid:249b22c2-55ca-4d1c-896a-cb49cfe11ee6","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:8c169b58-2bfd-46a2-b9e1-32a11ed35809","urn:uuid:249b22c2-55ca-4d1c-896a-cb49cfe11ee6","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:455adad5-5025-486f-9d34-6960c75f85f5","urn:uuid:249b22c2-55ca-4d1c-896a-cb49cfe11ee6","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:b53dbbb2-bebd-408c-9c30-463cadf8e10f","urn:uuid:24b4d869-bd41-42f9-b231-85c867b957dc","Esox lucius Linnaeus, 1758"
"urn:uuid:dea6154f-56fc-44f9-8fac-8dd33df0c4e1","urn:uuid:24b4d869-bd41-42f9-b231-85c867b957dc","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:f7d0feda-d99d-4042-a0b0-01de53400ee7","urn:uuid:24b4d869-bd41-42f9-b231-85c867b957dc","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:a1efe82f-4bac-4ff0-85d9-103695ccc1c8","urn:uuid:24b4d869-bd41-42f9-b231-85c867b957dc","Lota lota (Linnaeus, 1758)"
"urn:uuid:f198f376-65e7-4e33-b90c-350c6ad124a8","urn:uuid:24b4d869-bd41-42f9-b231-85c867b957dc","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:2f76e8cc-86d7-4f32-801f-ac0c042f21f2","urn:uuid:24b4d869-bd41-42f9-b231-85c867b957dc","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:b97ed505-6b70-4ea1-88f3-416224666bb3","urn:uuid:24b4d869-bd41-42f9-b231-85c867b957dc","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:b3fd8a07-8981-4200-8f7c-8aa5b8e5eef8","urn:uuid:24f6079c-3139-47a0-80d8-9abe3896824b","Esox lucius Linnaeus, 1758"
"urn:uuid:7d7f40e7-c97b-4c96-993e-72c7311dec47","urn:uuid:24f6079c-3139-47a0-80d8-9abe3896824b","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:01e5df2f-286d-4a83-a286-ddf5dfb3ed53","urn:uuid:24f6079c-3139-47a0-80d8-9abe3896824b","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:888ef36f-ff54-4213-8036-248f254aab52","urn:uuid:24f6079c-3139-47a0-80d8-9abe3896824b","Lota lota (Linnaeus, 1758)"
"urn:uuid:a3f07dad-e58f-4500-8568-f83198e627c3","urn:uuid:24f6079c-3139-47a0-80d8-9abe3896824b","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:8b1143e8-a8f2-413c-b2bc-da7b4f38e724","urn:uuid:24f6079c-3139-47a0-80d8-9abe3896824b","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:1ffe756b-76ad-4a42-940a-64fe3b1ef85b","urn:uuid:24f6079c-3139-47a0-80d8-9abe3896824b","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:fd07f4fb-18aa-464c-b8f7-0f17a5e89c32","urn:uuid:255463c0-48fd-4c75-9bac-6379bf209e37","Esox lucius Linnaeus, 1758"
"urn:uuid:5365ea69-8117-4df6-b2bc-576aa20d3a05","urn:uuid:255463c0-48fd-4c75-9bac-6379bf209e37","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:ec2992a8-1314-4b1e-a2c1-25ceb2cb73c1","urn:uuid:255463c0-48fd-4c75-9bac-6379bf209e37","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:34bd29ca-1950-44f1-9e0b-519962ad3a4a","urn:uuid:255463c0-48fd-4c75-9bac-6379bf209e37","Lota lota (Linnaeus, 1758)"
"urn:uuid:de45d5e2-da33-417b-8df3-cb6c6856393f","urn:uuid:255463c0-48fd-4c75-9bac-6379bf209e37","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:3f25dafb-6e48-43b2-8ead-c4015f47d050","urn:uuid:255463c0-48fd-4c75-9bac-6379bf209e37","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:70293c40-bf3c-4daf-9155-0f16fb60c1f6","urn:uuid:255463c0-48fd-4c75-9bac-6379bf209e37","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:0a205612-3d83-4db6-8c73-0effcc0e9307","urn:uuid:25f98a6b-78c6-46a6-b0f5-1e1d37ae9188","Esox lucius Linnaeus, 1758"
"urn:uuid:baa6fdaf-669a-4bc5-b9d7-84d7cde5e64c","urn:uuid:25f98a6b-78c6-46a6-b0f5-1e1d37ae9188","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:0a0b45a1-e9a6-4258-90f7-7967b5d24b85","urn:uuid:25f98a6b-78c6-46a6-b0f5-1e1d37ae9188","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:1564a8f9-8638-48a9-8a1c-485a39de6fce","urn:uuid:25f98a6b-78c6-46a6-b0f5-1e1d37ae9188","Lota lota (Linnaeus, 1758)"
"urn:uuid:8fd8b171-5748-42bd-9544-57a35cfb6f50","urn:uuid:25f98a6b-78c6-46a6-b0f5-1e1d37ae9188","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:89d7b5ee-65c6-4c63-9dec-925512debbb1","urn:uuid:25f98a6b-78c6-46a6-b0f5-1e1d37ae9188","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:7e9f729b-3df9-4f26-9af3-4473e275fdf8","urn:uuid:25f98a6b-78c6-46a6-b0f5-1e1d37ae9188","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:2f410cd8-5e09-4000-a270-f4c661c991df","urn:uuid:261f5bf8-a4c6-4481-a5db-89b02a70cc02","Esox lucius Linnaeus, 1758"
"urn:uuid:67ca14ec-6942-4cf5-8fab-b59253821c04","urn:uuid:261f5bf8-a4c6-4481-a5db-89b02a70cc02","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:96a8d663-5f82-4a4f-890f-56d1ff48734d","urn:uuid:261f5bf8-a4c6-4481-a5db-89b02a70cc02","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:220cae1f-b8e7-47b8-9d73-51d60214b650","urn:uuid:261f5bf8-a4c6-4481-a5db-89b02a70cc02","Lota lota (Linnaeus, 1758)"
"urn:uuid:298f2a2f-00af-4b78-ab8d-17e5c5b4303c","urn:uuid:261f5bf8-a4c6-4481-a5db-89b02a70cc02","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:33fc08c8-c0e8-4a48-80cb-036ea173274d","urn:uuid:261f5bf8-a4c6-4481-a5db-89b02a70cc02","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:116457e5-6e7d-44f6-b963-d4022c768985","urn:uuid:261f5bf8-a4c6-4481-a5db-89b02a70cc02","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:c98f0f27-dcdb-401d-9073-eee8685e1342","urn:uuid:2626138a-3316-4f01-8fc7-8515d1d8f3d9","Esox lucius Linnaeus, 1758"
"urn:uuid:339d19ab-4f52-42cb-ad37-a2bcd5b80b0f","urn:uuid:2626138a-3316-4f01-8fc7-8515d1d8f3d9","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:c9e1941b-c50b-4a9d-b5b7-64ba65fb2621","urn:uuid:2626138a-3316-4f01-8fc7-8515d1d8f3d9","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:5b54259c-c427-4938-8248-f6b79e79b8fe","urn:uuid:2626138a-3316-4f01-8fc7-8515d1d8f3d9","Lota lota (Linnaeus, 1758)"
"urn:uuid:f0fd262e-a84a-4aa6-9bb3-040fbd36672c","urn:uuid:2626138a-3316-4f01-8fc7-8515d1d8f3d9","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:270d3381-47a7-4c11-b7e2-72a6f3bc2dc2","urn:uuid:2626138a-3316-4f01-8fc7-8515d1d8f3d9","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:92905431-acba-437d-acc1-ee1f21e31bb2","urn:uuid:2626138a-3316-4f01-8fc7-8515d1d8f3d9","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:cbb2ada8-f34e-46ec-880e-3d472fdc4595","urn:uuid:269ee641-b82d-40c1-bbc4-a7d4ab4995e9","Esox lucius Linnaeus, 1758"
"urn:uuid:360f1f8d-c996-4915-8e4e-76deea18b85e","urn:uuid:269ee641-b82d-40c1-bbc4-a7d4ab4995e9","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:2d09a007-0fab-41a0-a9c7-1b5818ca1b93","urn:uuid:269ee641-b82d-40c1-bbc4-a7d4ab4995e9","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:9d94af2b-0dd6-4c90-9160-25070336ec7c","urn:uuid:269ee641-b82d-40c1-bbc4-a7d4ab4995e9","Lota lota (Linnaeus, 1758)"
"urn:uuid:d0cadd60-29a7-4a6d-8503-8efca96df778","urn:uuid:269ee641-b82d-40c1-bbc4-a7d4ab4995e9","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:2a51cc2b-795b-4d01-994d-234020bce91c","urn:uuid:269ee641-b82d-40c1-bbc4-a7d4ab4995e9","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:fb437e31-f0bf-4f76-a182-1649cfdcdeed","urn:uuid:269ee641-b82d-40c1-bbc4-a7d4ab4995e9","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:4cb51e6d-df52-4e5a-ae58-3c20efc04b09","urn:uuid:27374848-f281-4261-a61c-1fb5ca7ae77e","Esox lucius Linnaeus, 1758"
"urn:uuid:ff98fd3e-aebd-42a6-908e-291cbf59e644","urn:uuid:27374848-f281-4261-a61c-1fb5ca7ae77e","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:177fc4d9-002d-4ade-bb66-9b99e9eaf9a0","urn:uuid:27374848-f281-4261-a61c-1fb5ca7ae77e","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:7ca0d6bd-ed06-497f-a887-05ef3202af96","urn:uuid:27374848-f281-4261-a61c-1fb5ca7ae77e","Lota lota (Linnaeus, 1758)"
"urn:uuid:dd4579a4-81a6-40bb-819d-5ed111c9ef9d","urn:uuid:27374848-f281-4261-a61c-1fb5ca7ae77e","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:2f560f0e-edce-428b-9ca8-8b4ee70c31c6","urn:uuid:27374848-f281-4261-a61c-1fb5ca7ae77e","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:70499415-29ba-48e2-b3f8-21124d4066d7","urn:uuid:27374848-f281-4261-a61c-1fb5ca7ae77e","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:cca901c9-87c0-43c6-837f-deff0cc88fd6","urn:uuid:273c5237-dfcd-49a8-9721-18db4a9be812","Esox lucius Linnaeus, 1758"
"urn:uuid:b7764f05-d93a-4be3-a1e3-326ac804fe87","urn:uuid:273c5237-dfcd-49a8-9721-18db4a9be812","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:f85bf3b1-ca66-49a6-9689-98c8d1ad750a","urn:uuid:273c5237-dfcd-49a8-9721-18db4a9be812","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:a169918d-9df7-4ddf-99ad-3546631b2329","urn:uuid:273c5237-dfcd-49a8-9721-18db4a9be812","Lota lota (Linnaeus, 1758)"
"urn:uuid:90d62eb6-7c61-4a29-889a-ea7ee27a13c0","urn:uuid:273c5237-dfcd-49a8-9721-18db4a9be812","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:2fa139aa-f230-42cf-8200-2ad67583892a","urn:uuid:273c5237-dfcd-49a8-9721-18db4a9be812","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:b17f7dbc-7fce-46a4-a3f0-7b92a60ec886","urn:uuid:273c5237-dfcd-49a8-9721-18db4a9be812","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:5b900e62-50fc-4db5-be72-f6979f11d247","urn:uuid:274c8dcb-50c0-49da-98fb-7cf51b78cb19","Esox lucius Linnaeus, 1758"
"urn:uuid:37970995-4509-4413-b92c-bdd199b149dd","urn:uuid:274c8dcb-50c0-49da-98fb-7cf51b78cb19","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:62d63621-8bf2-4dcd-8c56-eefee2477aea","urn:uuid:274c8dcb-50c0-49da-98fb-7cf51b78cb19","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:2a807e91-b46e-4972-840a-3a0ed493e63d","urn:uuid:274c8dcb-50c0-49da-98fb-7cf51b78cb19","Lota lota (Linnaeus, 1758)"
"urn:uuid:95e849a7-a8c5-450e-adb9-fbe55b89576a","urn:uuid:274c8dcb-50c0-49da-98fb-7cf51b78cb19","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:55ae32b6-e96f-4d27-a4fc-7374fc52d9e8","urn:uuid:274c8dcb-50c0-49da-98fb-7cf51b78cb19","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:98655209-6686-467f-99f7-d1c87c1a37f2","urn:uuid:274c8dcb-50c0-49da-98fb-7cf51b78cb19","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:3ef99af0-7d74-4c64-88cd-39efad2d602f","urn:uuid:2779c663-3299-41d4-8978-a42e0125e8e7","Esox lucius Linnaeus, 1758"
"urn:uuid:98621adc-2568-448f-9388-4fab72a59232","urn:uuid:2779c663-3299-41d4-8978-a42e0125e8e7","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:2201439c-b465-4fd7-a9c9-ac9e341c6135","urn:uuid:2779c663-3299-41d4-8978-a42e0125e8e7","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:1f26275c-01ed-4722-9845-ddb0443c3bea","urn:uuid:2779c663-3299-41d4-8978-a42e0125e8e7","Lota lota (Linnaeus, 1758)"
"urn:uuid:d9a1b44f-f6a6-4f3d-842d-9e55385bb0af","urn:uuid:2779c663-3299-41d4-8978-a42e0125e8e7","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:751cdfc2-49ae-45bb-90d1-8136c248f7ee","urn:uuid:2779c663-3299-41d4-8978-a42e0125e8e7","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:d7b586d7-bd73-4095-ae34-951b5863c67f","urn:uuid:2779c663-3299-41d4-8978-a42e0125e8e7","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:d2d9e0c1-e03c-4755-b44d-20b0c72befdf","urn:uuid:282844b8-a4e3-468a-8d81-e8b8e8e253a5","Esox lucius Linnaeus, 1758"
"urn:uuid:ba6112d4-147f-41b8-b897-f984ca4ee31b","urn:uuid:282844b8-a4e3-468a-8d81-e8b8e8e253a5","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:a7c89b7c-e8de-4896-a6a1-ecab1cc48f16","urn:uuid:282844b8-a4e3-468a-8d81-e8b8e8e253a5","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:7b44ea36-c3b3-4db7-b634-80fc5334b9b3","urn:uuid:282844b8-a4e3-468a-8d81-e8b8e8e253a5","Lota lota (Linnaeus, 1758)"
"urn:uuid:7a541b8a-ee28-41e7-8782-35ee05c123d1","urn:uuid:282844b8-a4e3-468a-8d81-e8b8e8e253a5","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:b2eff3f7-ee68-4d91-a861-2468c5159e7c","urn:uuid:282844b8-a4e3-468a-8d81-e8b8e8e253a5","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:c74ef9e8-adaa-4925-8dda-40ec1262e8c7","urn:uuid:282844b8-a4e3-468a-8d81-e8b8e8e253a5","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:56dfce3f-6a04-4025-9a88-0c38dc0564c8","urn:uuid:282e366d-1f93-4edd-85e6-ce847f5b2fa4","Esox lucius Linnaeus, 1758"
"urn:uuid:6a449c5f-d1eb-47ad-94db-4bee4b0913ad","urn:uuid:282e366d-1f93-4edd-85e6-ce847f5b2fa4","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:c7b00057-1db4-4440-a4bf-90c6b2225450","urn:uuid:282e366d-1f93-4edd-85e6-ce847f5b2fa4","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:774e0e90-8a1d-44de-8743-fd91284a4ad9","urn:uuid:282e366d-1f93-4edd-85e6-ce847f5b2fa4","Lota lota (Linnaeus, 1758)"
"urn:uuid:006fe313-bc37-4eda-bc60-84d7ebd12152","urn:uuid:282e366d-1f93-4edd-85e6-ce847f5b2fa4","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:6fed9c1b-ecb3-4db6-b001-b2f29a43eef1","urn:uuid:282e366d-1f93-4edd-85e6-ce847f5b2fa4","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:73fcf233-9aa7-4b9d-ad98-72559862aed3","urn:uuid:282e366d-1f93-4edd-85e6-ce847f5b2fa4","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:2c234092-0a93-48e4-b2d8-3355f9051816","urn:uuid:282eea73-015d-4358-9c02-b773e808c0f7","Esox lucius Linnaeus, 1758"
"urn:uuid:885ab536-ed04-44c4-a7ec-36a2cbba627a","urn:uuid:282eea73-015d-4358-9c02-b773e808c0f7","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:b9ae445a-f569-4a02-8909-30d5421c3508","urn:uuid:282eea73-015d-4358-9c02-b773e808c0f7","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:c8d1924e-23a9-4c7e-acee-e571032fec8a","urn:uuid:282eea73-015d-4358-9c02-b773e808c0f7","Lota lota (Linnaeus, 1758)"
"urn:uuid:8e992c1d-614f-4382-a63f-5f795bccf3c2","urn:uuid:282eea73-015d-4358-9c02-b773e808c0f7","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:78296e33-96f5-4117-a8fb-74ecadc8f797","urn:uuid:282eea73-015d-4358-9c02-b773e808c0f7","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:185584b3-7254-4d32-a00d-3d47d93f52aa","urn:uuid:282eea73-015d-4358-9c02-b773e808c0f7","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:87460efe-6a41-4fa1-b63f-19a4e5d24945","urn:uuid:28a68ff0-4e95-425b-a1ba-32340e0c494d","Esox lucius Linnaeus, 1758"
"urn:uuid:727bd058-a5d7-471f-9efd-a5170de24326","urn:uuid:28a68ff0-4e95-425b-a1ba-32340e0c494d","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:7a66bc2b-d259-44e4-a382-b808cf319258","urn:uuid:28a68ff0-4e95-425b-a1ba-32340e0c494d","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:39e42916-1173-4ce6-8ff6-399c6e5a3ed6","urn:uuid:28a68ff0-4e95-425b-a1ba-32340e0c494d","Lota lota (Linnaeus, 1758)"
"urn:uuid:1cc5d365-45ef-4196-93d4-638adc8f3eb3","urn:uuid:28a68ff0-4e95-425b-a1ba-32340e0c494d","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:fd2bd291-7ef0-4814-93b7-66cc95d2c04c","urn:uuid:28a68ff0-4e95-425b-a1ba-32340e0c494d","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:06578506-c8ad-4f1a-a369-bcf2437da39e","urn:uuid:28a68ff0-4e95-425b-a1ba-32340e0c494d","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:7d2a6cae-f811-490f-836d-1deb96724b67","urn:uuid:28e2a9d9-dd0f-46be-9eed-65cc6721550a","Esox lucius Linnaeus, 1758"
"urn:uuid:ae838b86-9388-4296-af2f-f27b16412cf0","urn:uuid:28e2a9d9-dd0f-46be-9eed-65cc6721550a","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:44774355-c300-4275-ad53-7b2a244ab0f3","urn:uuid:28e2a9d9-dd0f-46be-9eed-65cc6721550a","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:9710d921-9c70-429c-b540-0e28e8fb7f6a","urn:uuid:28e2a9d9-dd0f-46be-9eed-65cc6721550a","Lota lota (Linnaeus, 1758)"
"urn:uuid:d60ff9d1-3d77-4613-9b79-f3edec0a68fd","urn:uuid:28e2a9d9-dd0f-46be-9eed-65cc6721550a","Perca fluviatilis Linnaeus, 1758"
